item_id,item_type,user_id,liked_date,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17
item884,type1,user579,2021-08-24 01:18:34.662000,label9,label4,label40,label6,label5,label12,label87,label27,,,,,,,,,
item871,type1,user579,2021-08-24 01:19:43.203000,label51,label33,label35,,,,,,,,,,,,,,
item4672,type1,user579,2021-08-24 01:42:58.181000,label87,label27,label12,label40,label9,label4,label5,label6,,,,,,,,,
item242,type0,user595,2021-08-16 22:02:24.576000,label12,label27,label48,label6,label5,label93,label9,label4,,,,,,,,,
item1664,type2,user595,2021-09-23 12:11:15.612000,label72,label223,label21,label8,label6,label4,label45,label97,label15,label108,label31,label91,,,,,
item444,type0,user595,2021-08-26 00:44:59.268000,label27,label9,label4,label5,label6,label12,,,,,,,,,,,
item4141,type2,user595,2021-09-17 18:13:52.760000,label51,label6,label4,label27,label35,label12,label33,label9,label5,,,,,,,,
item1729,type0,user595,2021-09-23 12:01:01.799000,label12,label27,label18,label6,label5,label4,label9,,,,,,,,,,
item279,type0,user595,2021-08-29 11:49:05.509000,label3,label9,label65,label4,label5,,,,,,,,,,,,
item288,type2,user596,2021-08-16 22:03:40.585000,label38,label7,label47,label18,label6,,,,,,,,,,,,
item838,type1,user596,2021-08-25 08:26:57.448000,label4,label9,label27,label12,label6,label5,,,,,,,,,,,
item297,type1,user596,2021-08-15 09:05:43.382000,label4,label44,label50,label6,label37,label12,,,,,,,,,,,
item380,type0,user596,2021-08-15 09:44:33.274000,label5,label4,label19,label6,,,,,,,,,,,,,
item92,type0,user596,2021-08-19 08:43:27.245000,label92,label76,label13,label6,label4,label8,,,,,,,,,,,
item476,type0,user607,2021-08-16 23:05:27.511000,label6,label82,label4,label5,label9,label27,label17,label14,label12,,,,,,,,
item711,type1,user607,2021-08-22 11:46:46.840000,label4,label9,label12,label62,label3,label27,label5,,,,,,,,,,
item3259,type0,user607,2021-09-26 20:19:14.975000,label6,label12,label69,label27,label5,label4,label9,label146,,,,,,,,,
item3800,type1,user607,2021-08-22 11:43:14.234000,label4,label3,label9,label27,label5,label12,label62,,,,,,,,,,
item1944,type0,user607,2021-08-26 07:35:20.185000,label35,label20,label86,label204,label9,label4,label51,label33,,,,,,,,,
item452,type1,user608,2021-08-16 23:22:58.849000,label38,label47,label18,label6,label7,,,,,,,,,,,,
item1937,type0,user608,2021-10-03 16:45:50.972000,label6,label133,label63,label9,label4,label5,label12,,,,,,,,,,
item1131,type1,user608,2021-09-02 22:30:00.938000,label5,label4,label9,label12,label27,label6,,,,,,,,,,,
item205,type0,user608,2021-09-12 11:51:20.076000,label47,label35,label6,label185,label7,label38,,,,,,,,,,,
item1166,type1,user608,2021-09-02 21:33:18.639000,label57,label16,label9,label4,label5,label6,,,,,,,,,,,
item2870,type3,user608,2021-09-02 22:27:18.882000,label12,label9,label4,label5,label27,label6,,,,,,,,,,,
item490,type0,user619,2021-08-17 02:27:06.835000,label12,label27,label6,label5,label9,label4,,,,,,,,,,,
item1364,type0,user619,2021-09-10 08:05:07.061000,label4,label6,,,,,,,,,,,,,,,
item1599,type0,user619,2021-09-21 23:19:12.425000,label27,label77,label9,label4,label5,label6,label48,label93,label12,,,,,,,,
item1587,type0,user619,2021-10-02 20:33:20.413000,label12,label5,label4,label27,label6,label9,,,,,,,,,,,
item2033,type2,user619,2021-10-11 00:13:47.088000,label6,label4,,,,,,,,,,,,,,,
item2277,type0,user619,2021-08-09 00:24:51.929000,label39,label6,label43,,,,,,,,,,,,,,
item853,type0,user619,2021-08-25 01:10:26.277000,label4,label6,,,,,,,,,,,,,,,
item2745,type0,user619,2021-08-25 01:16:06.676000,label10,label6,label103,label39,label4,label9,,,,,,,,,,,
item2971,type2,user619,2021-09-06 18:46:16.749000,label6,label27,label4,label5,label9,label12,,,,,,,,,,,
item343,type0,user619,2021-09-21 23:17:01.967000,label12,label27,label6,label5,label4,label9,,,,,,,,,,,
item3196,type2,user619,2021-09-23 20:07:21.475000,label9,label4,label12,label39,label27,label5,label43,label6,,,,,,,,,
item3198,type0,user619,2021-09-23 20:55:11.393000,label27,label6,label5,label4,label159,label9,label12,label19,,,,,,,,,
item1918,type0,user619,2021-10-02 00:49:58.620000,label5,label4,label27,label9,label6,label12,,,,,,,,,,,
item3297,type0,user619,2021-10-02 20:38:45.869000,label28,label19,label12,label4,label27,label33,label6,label5,label9,,,,,,,,
item3331,type2,user619,2021-10-02 20:50:41.732000,label31,label72,label6,label97,label108,label15,label4,label8,label21,label91,,,,,,,
item3396,type2,user619,2021-10-11 00:20:39.928000,label27,label12,label9,label4,label5,,,,,,,,,,,,
item3416,type2,user619,2021-10-13 18:31:56.178000,label27,label9,label4,label12,label18,label6,label5,,,,,,,,,,
item3473,type0,user619,2021-10-23 19:41:23.471000,label38,label4,label6,label47,label7,,,,,,,,,,,,
item449,type2,user619,2021-08-16 00:32:03.297000,label27,label6,label5,label9,label4,label12,,,,,,,,,,,
item504,type0,user619,2021-08-17 02:22:53.082000,label5,label9,label12,label27,label61,label6,label4,,,,,,,,,,
item3726,type2,user619,2021-08-19 00:42:04.047000,label18,label44,label9,label4,label5,label6,label27,label12,,,,,,,,,
item3894,type0,user619,2021-08-28 02:48:05.345000,label4,label6,,,,,,,,,,,,,,,
item4030,type2,user619,2021-09-06 18:43:14.592000,label6,label5,label4,label9,label12,label27,,,,,,,,,,,
item1752,type0,user619,2021-09-26 11:29:24.977000,label9,label4,label5,label27,label6,label135,label12,,,,,,,,,,
item2038,type0,user619,2021-10-10 19:08:18.926000,label27,label4,label5,label51,label9,label33,label6,label28,label12,label69,,,,,,,
item4316,type0,user619,2021-10-12 23:14:30.859000,label4,label8,label166,label21,label72,label24,label85,label6,,,,,,,,,
item2183,type0,user619,2021-10-18 20:47:43.295000,label4,label9,label10,label39,label103,label6,label43,,,,,,,,,,
item105,type0,user619,2021-08-09 00:23:20.882000,label4,label6,label12,label19,label132,label27,label9,label5,,,,,,,,,
item2347,type0,user619,2021-08-11 02:45:11.986000,label51,label6,label33,label5,label27,label12,label9,label4,,,,,,,,,
item658,type2,user619,2021-08-18 00:35:04.567000,label95,label6,label4,label83,label9,label94,,,,,,,,,,,
item1895,type0,user619,2021-08-25 01:14:28.771000,label4,label33,label58,label70,label9,label6,,,,,,,,,,,
item1671,type0,user619,2021-08-25 01:15:14.518000,label5,label9,label12,label6,label4,label40,label27,label87,,,,,,,,,
item1613,type0,user619,2021-09-19 19:09:35.493000,label35,label6,label135,,,,,,,,,,,,,,
item4996,type0,user619,2021-10-02 20:02:45.228000,label6,label12,label27,label5,label4,label9,,,,,,,,,,,
item5048,type2,user619,2021-10-11 00:24:04.952000,label6,label33,label28,label12,label27,label69,label4,label9,label5,,,,,,,,
item5081,type0,user619,2021-10-18 20:55:43.979000,label4,label9,label5,label27,label39,label43,label12,label6,,,,,,,,,
item1772,type0,user619,2021-10-21 00:04:29.972000,label6,label4,label38,label7,label47,,,,,,,,,,,,
item496,type0,user625,2021-08-17 10:11:51.713000,label94,label18,label4,label23,label56,label83,label176,label9,label95,,,,,,,,
item692,type0,user625,2021-08-21 15:05:44.976000,label97,label177,label119,label68,label131,label67,label18,label23,label117,label52,,,,,,,
item838,type1,user625,2021-08-24 06:10:24.599000,label9,label6,label5,label27,label4,label12,,,,,,,,,,,
item847,type1,user625,2021-08-24 12:07:06.142000,label4,label6,label47,label7,label38,,,,,,,,,,,,
item939,type1,user625,2021-08-26 22:46:05.749000,label18,label6,,,,,,,,,,,,,,,
item423,type1,user625,2021-08-15 20:45:16.250000,label5,label6,,,,,,,,,,,,,,,
item2548,type0,user625,2021-08-17 22:04:22.866000,label4,label6,,,,,,,,,,,,,,,
item613,type1,user625,2021-08-20 05:49:23.069000,label69,label5,label4,,,,,,,,,,,,,,
item701,type0,user625,2021-08-21 15:11:04.692000,label72,label92,label8,label4,label154,label18,label17,label97,label108,label31,,,,,,,
item2172,type0,user625,2021-08-21 15:13:30.169000,label50,label10,label25,label4,label21,,,,,,,,,,,,
item695,type1,user625,2021-08-21 22:16:46.613000,label26,label29,label89,label273,label277,,,,,,,,,,,,
item952,type1,user625,2021-08-26 22:43:17.699000,label33,label4,label6,label9,label12,label27,label58,label5,label70,,,,,,,,
item1015,type1,user625,2021-08-29 06:04:25.621000,label4,label9,label5,label3,,,,,,,,,,,,,
item3689,type0,user625,2021-08-17 23:15:49.741000,label4,label72,label21,label8,label6,label14,label7,label139,,,,,,,,,
item725,type0,user625,2021-08-21 15:08:42.229000,label202,label4,label80,label97,label52,label50,,,,,,,,,,,
item3776,type2,user625,2021-08-21 15:16:00.479000,label29,,,,,,,,,,,,,,,,
item786,type1,user625,2021-08-22 20:23:36.064000,label27,label4,label9,label12,label5,label6,,,,,,,,,,,
item1092,type1,user625,2021-08-31 11:47:47.264000,label4,label6,label27,label12,label9,label5,,,,,,,,,,,
item795,type1,user625,2021-08-22 23:40:05.492000,label75,label4,label6,label52,,,,,,,,,,,,,
item845,type0,user625,2021-08-24 06:12:27.290000,label47,label69,label141,label6,label38,label7,,,,,,,,,,,
item497,type1,user626,2021-08-17 10:21:02.374000,label95,label94,label19,label6,label4,label9,label83,,,,,,,,,,
item2505,type1,user626,2021-08-16 16:00:14.865000,label33,label6,label51,,,,,,,,,,,,,,
item2506,type1,user626,2021-08-16 16:03:15.792000,label4,label34,label176,label38,label6,label69,label47,label7,,,,,,,,,
item2507,type1,user626,2021-08-16 16:05:36.737000,label7,label6,label38,label4,label47,,,,,,,,,,,,
item421,type1,user626,2021-08-17 10:28:30.166000,label9,label6,label4,label5,label12,label27,,,,,,,,,,,
item560,type1,user626,2021-08-18 10:17:01.487000,label12,label5,label4,label9,label6,label18,label41,label27,,,,,,,,,
item862,type3,user626,2021-08-16 11:28:33.758000,label89,,,,,,,,,,,,,,,,
item3675,type1,user626,2021-08-16 16:01:28.081000,label6,label51,label33,,,,,,,,,,,,,,
item3677,type1,user626,2021-08-16 16:04:32.469000,label6,label33,label51,,,,,,,,,,,,,,
item2529,type1,user626,2021-08-17 10:19:31.411000,label5,label12,label6,label9,label4,label27,,,,,,,,,,,
item4554,type1,user626,2021-08-16 16:05:58.808000,label194,label42,label125,label26,label173,,,,,,,,,,,,
item4579,type1,user626,2021-08-18 10:20:10.647000,label4,label16,label63,label6,label9,label51,,,,,,,,,,,
item498,type3,user628,2021-08-17 10:35:50.961000,label6,label7,label47,label38,label18,,,,,,,,,,,,
item1916,type1,user628,2021-10-02 15:38:20.438000,label50,label111,label4,label24,label6,label212,label112,label9,,,,,,,,,
item2531,type0,user628,2021-08-17 11:40:38.986000,label12,label6,label9,label27,label4,label5,,,,,,,,,,,
item2730,type0,user628,2021-08-24 17:41:04.444000,label9,label12,label27,label6,label4,label5,,,,,,,,,,,
item3208,type0,user628,2021-09-24 12:15:47.272000,label6,label5,label87,label4,label9,label40,label12,label27,,,,,,,,,
item3280,type0,user628,2021-09-27 19:08:55.036000,label6,label47,label52,label75,label4,label38,label7,,,,,,,,,,
item546,type0,user628,2021-08-18 10:25:12.492000,label18,label6,label5,,,,,,,,,,,,,,
item695,type1,user628,2021-08-21 17:14:13.557000,label108,label248,label68,label31,label23,label154,label97,,,,,,,,,,
item846,type1,user628,2021-08-24 17:40:48.668000,label27,label6,label5,label4,label9,label12,,,,,,,,,,,
item5082,type1,user628,2021-10-19 20:15:27.010000,label48,label9,label4,label5,label6,label93,,,,,,,,,,,
item499,type2,user630,2021-08-17 10:56:05.514000,label6,label18,,,,,,,,,,,,,,,
item897,type1,user630,2021-08-25 15:07:38.587000,label9,label20,label86,label33,label4,label51,label176,,,,,,,,,,
item581,type0,user630,2021-08-17 20:32:56.302000,label19,label6,label4,label5,,,,,,,,,,,,,
item2660,type2,user630,2021-08-22 06:28:23.667000,label29,,,,,,,,,,,,,,,,
item804,type0,user630,2021-08-25 14:59:38.918000,label33,label51,label86,label9,label4,label35,label20,,,,,,,,,,
item244,type0,user630,2021-08-17 11:04:43.934000,label4,label12,label138,label76,label27,label60,label6,label9,label5,,,,,,,,
item573,type2,user630,2021-08-20 10:51:23.938000,label29,label6,,,,,,,,,,,,,,,
item4692,type1,user630,2021-08-25 15:07:28.177000,label133,label4,label20,label6,label65,label63,label9,label33,,,,,,,,,
item375,type0,user630,2021-09-02 08:19:09.714000,label9,label27,label12,label6,label5,label4,,,,,,,,,,,
item502,type1,user633,2021-08-17 12:51:31.192000,label38,label148,label6,label47,label7,label69,,,,,,,,,,,
item525,type1,user633,2021-08-17 12:48:51.610000,label43,label4,label39,label53,label6,,,,,,,,,,,,
item819,type3,user633,2021-08-23 19:25:17.550000,label51,label33,label65,,,,,,,,,,,,,,
item410,type1,user633,2021-08-14 21:42:23.694000,label52,label75,label21,label4,label6,,,,,,,,,,,,
item359,type1,user633,2021-08-14 21:44:02.276000,label21,label12,label88,label6,label4,label8,label72,label84,,,,,,,,,
item4668,type3,user633,2021-08-23 19:22:15.724000,label6,label21,label8,label4,label17,label10,label152,label72,,,,,,,,,
item504,type0,user635,2021-08-17 12:58:10.150000,label7,label38,label148,label6,label35,label47,,,,,,,,,,,
item642,type0,user635,2021-08-22 15:02:02.802000,label27,label4,label9,label12,label62,label3,label5,,,,,,,,,,
item2448,type3,user635,2021-08-14 15:16:15.969000,label6,label47,label7,label77,label38,label4,,,,,,,,,,,
item3653,type0,user635,2021-08-15 15:15:47.153000,label39,label29,label6,label43,label26,,,,,,,,,,,,
item633,type0,user635,2021-08-22 14:55:29.187000,label9,label12,label4,label5,label41,label3,label27,,,,,,,,,,
item279,type0,user635,2021-08-13 07:32:46.319000,label4,label54,label63,label56,label6,label203,label5,label40,,,,,,,,,
item124,type0,user635,2021-08-14 15:35:04.268000,label12,label6,label27,label47,label7,label38,label18,label5,label4,label9,,,,,,,
item340,type0,user635,2021-08-14 21:15:40.562000,label27,label82,label9,label4,label5,label17,label6,label14,label12,,,,,,,,
item92,type0,user635,2021-08-15 15:33:31.524000,label4,label12,label88,label6,label8,label72,label84,,,,,,,,,,
item3193,type0,user635,2021-08-31 22:18:07.198000,label9,label4,label3,label5,,,,,,,,,,,,,
item4749,type0,user635,2021-08-31 22:41:50.336000,label35,label33,label51,label144,,,,,,,,,,,,,
item1083,type0,user635,2021-08-31 22:46:49.800000,label39,label43,label6,label18,,,,,,,,,,,,,
item404,type3,user639,2021-08-17 14:00:02.805000,label33,label27,label4,label9,label12,label5,label51,label6,,,,,,,,,
item2831,type0,user639,2021-08-29 11:32:17.395000,label38,label6,label4,label47,label7,,,,,,,,,,,,
item324,type0,user639,2021-09-04 10:31:05.150000,label6,label38,label7,label65,label141,label47,,,,,,,,,,,
item942,type0,user639,2021-09-04 17:29:46.169000,label27,label12,label6,label5,label4,label9,,,,,,,,,,,
item3348,type1,user639,2021-08-13 10:53:55.277000,label38,label7,label47,label6,label18,,,,,,,,,,,,
item638,type1,user639,2021-08-20 12:53:27.263000,label5,label4,label9,label12,label69,label27,,,,,,,,,,,
item1113,type1,user639,2021-09-01 15:35:11.993000,label27,label6,label5,label4,label9,label12,,,,,,,,,,,
item3997,type0,user639,2021-09-04 17:15:44.031000,label6,label15,label64,label98,label9,label4,,,,,,,,,,,
item3998,type0,user639,2021-09-04 17:22:03.601000,label64,label98,label6,label4,label9,label15,,,,,,,,,,,
item3070,type0,user639,2021-09-12 20:58:27.334000,label6,,,,,,,,,,,,,,,,
item2747,type0,user639,2021-09-04 17:01:42.883000,label9,label4,label3,label131,label133,label12,label5,label35,,,,,,,,,
item491,type0,user646,2021-08-17 16:56:29.646000,label18,label27,label12,label9,label4,label5,label6,label41,,,,,,,,,
item620,type0,user646,2021-08-20 00:37:40.855000,label105,label18,label6,label4,label9,label39,label283,,,,,,,,,,
item881,type0,user646,2021-08-24 00:41:05.650000,label6,label4,,,,,,,,,,,,,,,
item750,type0,user646,2021-08-24 00:49:37.696000,label7,label47,label27,label6,label5,label9,label4,label12,label38,,,,,,,,
item2026,type0,user646,2021-10-09 18:16:09.581000,label9,label4,label6,label33,label86,label20,,,,,,,,,,,
item503,type0,user646,2021-08-17 17:02:06.601000,label6,label22,label85,label18,label170,label9,label4,,,,,,,,,,
item2520,type1,user646,2021-08-17 17:14:23.555000,label6,label52,label33,label51,label4,label75,,,,,,,,,,,
item526,type3,user665,2021-08-17 22:56:56.117000,label47,label6,label38,label18,label7,,,,,,,,,,,,
item646,type1,user665,2021-08-20 14:10:46.811000,label75,label29,label52,,,,,,,,,,,,,,
item735,type1,user665,2021-08-22 11:02:17.066000,label9,label12,label4,label27,label5,,,,,,,,,,,,
item3873,type1,user665,2021-08-26 22:31:07.521000,label4,label6,,,,,,,,,,,,,,,
item2586,type3,user665,2021-08-19 11:19:36.410000,label27,label76,label138,label59,label12,label9,label4,label5,label6,,,,,,,,
item4650,type1,user665,2021-08-24 10:34:25.224000,label38,label7,label6,label4,label47,,,,,,,,,,,,
item529,type3,user669,2021-08-17 23:33:29.170000,label97,label29,label4,label8,label72,label91,label15,,,,,,,,,,
item1762,type1,user669,2021-09-26 10:30:29.337000,label160,label4,label5,label6,label27,label12,label9,,,,,,,,,,
item1763,type0,user669,2021-09-26 10:24:49.338000,label40,label12,label5,label4,label9,label27,label87,label6,,,,,,,,,
item1906,type0,user669,2021-10-01 10:48:43.834000,label6,label5,label4,label9,label176,label27,label209,label12,,,,,,,,,
item4089,type0,user669,2021-09-13 00:17:14.995000,label18,label9,label4,label5,label6,label41,label27,label12,,,,,,,,,
item4094,type0,user669,2021-09-13 21:59:18.578000,label4,label38,label7,label47,label6,,,,,,,,,,,,
item532,type0,user673,2021-08-17 23:55:56.094000,label7,label38,label6,label47,,,,,,,,,,,,,
item1293,type1,user673,2021-09-06 22:52:14.675000,label9,label4,label27,label6,label5,label12,,,,,,,,,,,
item820,type1,user673,2021-09-05 20:22:28.030000,label12,label39,label43,label5,label4,label9,label6,label27,,,,,,,,,
item4798,type2,user673,2021-09-05 20:26:03.462000,label38,label47,label6,label4,label7,,,,,,,,,,,,
item547,type1,user673,2021-09-05 20:28:05.019000,label6,label43,label9,label33,label4,label39,label101,label71,,,,,,,,,
item370,type0,user677,2021-08-18 01:12:00.618000,label6,label47,label38,label7,label5,,,,,,,,,,,,
item1148,type0,user677,2021-09-02 11:46:45.362000,label6,label9,label4,label5,label27,label12,,,,,,,,,,,
item2718,type2,user677,2021-08-24 11:36:54.848000,label6,label7,label47,label4,label38,,,,,,,,,,,,
item3703,type0,user677,2021-08-18 01:07:57.449000,label138,label9,label6,label60,label5,label69,label4,label76,,,,,,,,,
item681,type2,user677,2021-08-24 22:43:19.113000,label51,label35,label33,,,,,,,,,,,,,,
item439,type0,user677,2021-08-18 01:05:25.353000,label70,label58,label33,label6,label51,label4,label9,,,,,,,,,,
item534,type0,user678,2021-08-18 01:17:05.724000,label17,label27,label12,label9,label82,label4,label5,label51,label6,label33,label14,,,,,,
item449,type2,user678,2021-08-18 01:28:10.285000,label15,label8,label4,label6,label97,label108,label91,label31,label72,label21,,,,,,,
item370,type0,user678,2021-08-18 02:42:23.992000,label97,label6,label4,label8,label21,label72,label31,label91,label108,label15,,,,,,,
item3230,type0,user678,2021-09-26 02:32:20.307000,label4,label12,label27,label9,label6,label5,,,,,,,,,,,
item1817,type0,user678,2021-09-27 02:24:41.360000,label27,label4,label5,label9,label12,label6,,,,,,,,,,,
item400,type1,user678,2021-10-08 00:20:14.613000,label6,label5,label4,label9,label12,label27,,,,,,,,,,,
item2098,type1,user678,2021-10-16 05:10:17.295000,label9,label12,label243,label5,label69,label6,label27,label4,,,,,,,,,
item640,type1,user678,2021-08-19 23:48:23.658000,label9,label85,label170,label6,label4,label22,,,,,,,,,,,
item946,type1,user678,2021-08-28 16:07:59.403000,label19,label7,label47,label6,label136,label38,,,,,,,,,,,
item1983,type1,user678,2021-10-08 00:16:19.995000,label6,label33,label4,label9,label86,label20,,,,,,,,,,,
item631,type1,user678,2021-08-20 11:18:47.731000,label4,label27,label12,label19,label5,label9,,,,,,,,,,,
item1001,type1,user678,2021-08-28 16:05:36.078000,label47,label35,label136,label6,label38,label7,,,,,,,,,,,
item1725,type1,user678,2021-09-26 02:23:24.124000,label9,label70,label20,label108,label116,label69,label58,label86,label33,label6,label51,label4,label146,,,,
item536,type2,user679,2021-08-18 03:30:48.862000,label12,label9,label4,label5,label6,label18,label41,label27,,,,,,,,,
item807,type0,user679,2021-08-26 22:00:04.927000,label6,label4,,,,,,,,,,,,,,,
item2472,type3,user679,2021-08-15 11:24:29.692000,label176,label12,label6,label63,label267,label133,label4,label9,label19,label5,,,,,,,
item3632,type2,user679,2021-08-14 11:19:07.081000,label17,label18,label6,label4,label9,label44,label102,label96,,,,,,,,,
item2474,type3,user679,2021-08-15 01:41:06.308000,label5,label44,label4,label6,label18,label62,,,,,,,,,,,
item168,type0,user679,2021-08-15 18:05:13.128000,label48,label12,label6,label5,label4,label9,label93,label27,,,,,,,,,
item296,type0,user683,2021-08-18 06:34:57.300000,label18,label6,,,,,,,,,,,,,,,
item2794,type0,user683,2021-08-27 06:00:48.711000,label38,label7,label47,label6,label77,label4,,,,,,,,,,,
item2830,type0,user683,2021-08-29 06:13:52.689000,label9,label3,label5,label4,,,,,,,,,,,,,
item3148,type0,user683,2021-09-18 14:52:00.234000,label5,label4,label27,label176,label9,label12,label6,,,,,,,,,,
item2538,type1,user683,2021-08-17 09:03:30.928000,label4,label17,label26,label125,label44,label179,label6,,,,,,,,,,
item60,type0,user683,2021-08-23 15:05:34.393000,label5,label9,label12,label62,label3,label27,label35,label4,,,,,,,,,
item4183,type0,user683,2021-09-24 06:28:21.246000,label4,label17,label82,label9,label14,label5,label12,label27,label6,,,,,,,,
item1400,type0,user683,2021-09-11 06:09:48.128000,label6,label27,label12,label5,label9,label4,,,,,,,,,,,
item24,type0,user684,2021-08-18 08:00:50.202000,label4,label22,label85,label170,label18,label6,label9,,,,,,,,,,
item1288,type1,user684,2021-09-06 19:36:59.135000,label5,label4,label41,label9,label27,label3,label65,label12,,,,,,,,,
item279,type0,user684,2021-08-18 08:06:14.826000,label108,label15,label97,label45,label4,label8,label21,label44,label72,label91,label31,,,,,,
item1045,type1,user684,2021-08-30 21:53:16.942000,label38,label6,label69,label47,label7,,,,,,,,,,,,
item1269,type1,user684,2021-09-06 19:38:16.048000,label6,label19,label42,label168,label5,label4,label9,label254,,,,,,,,,
item591,type3,user684,2021-08-21 15:14:52.742000,label68,label117,label228,label18,label131,label108,label67,label23,,,,,,,,,
item4713,type1,user684,2021-08-30 21:58:03.453000,label5,label69,label4,label3,label9,,,,,,,,,,,,
item537,type1,user685,2021-08-18 08:08:25.976000,label6,label5,label18,,,,,,,,,,,,,,
item1074,type1,user685,2021-08-30 23:03:10.899000,label27,label9,label4,label5,label6,label57,label16,label12,,,,,,,,,
item1115,type1,user685,2021-09-01 13:23:28.591000,label143,label9,label4,label51,label6,label33,label58,label70,label65,,,,,,,,
item1479,type1,user685,2021-09-15 14:03:30.597000,label9,label4,label6,label96,label17,label102,,,,,,,,,,,
item1478,type3,user685,2021-09-15 23:06:52.378000,label125,label6,label107,label26,label79,,,,,,,,,,,,
item983,type1,user685,2021-08-28 12:10:44.145000,label4,label76,label138,label9,label60,label6,,,,,,,,,,,
item1073,type1,user685,2021-08-30 22:59:07.711000,label140,label47,label7,label38,label6,label35,,,,,,,,,,,
item1253,type1,user685,2021-09-05 13:37:26.420000,label12,label4,label9,label5,label6,label57,label27,label16,,,,,,,,,
item3041,type1,user685,2021-09-12 14:25:28.433000,label43,label103,label10,label39,label9,label4,label6,,,,,,,,,,
item3073,type1,user685,2021-09-15 23:09:52.393000,label72,label152,label10,label17,label6,label4,label8,label21,,,,,,,,,
item1635,type1,user685,2021-09-20 19:49:22.914000,label7,label12,label38,label27,label6,label5,label4,label9,label47,,,,,,,,
item3165,type1,user685,2021-09-20 19:51:23.007000,label5,label27,label12,label9,label4,label6,,,,,,,,,,,
item1545,type1,user685,2021-09-23 09:12:13.664000,label91,label31,label72,label135,label21,label8,label4,label6,label45,label97,label108,label15,,,,,
item482,type1,user685,2021-08-18 10:43:04.854000,label6,label18,label5,,,,,,,,,,,,,,
item671,type1,user685,2021-08-20 21:03:52.765000,label5,label6,label27,label12,,,,,,,,,,,,,
item637,type1,user685,2021-08-20 21:06:31.645000,label27,label12,label5,label6,,,,,,,,,,,,,
item1107,type1,user685,2021-09-01 13:09:42.301000,label4,label9,label5,label6,label27,label12,,,,,,,,,,,
item1114,type1,user685,2021-09-01 13:14:00.517000,label112,label4,label6,label111,label24,label9,,,,,,,,,,,
item3999,type1,user685,2021-09-04 19:12:55.671000,label4,label9,label6,label5,label12,label27,,,,,,,,,,,
item1275,type1,user685,2021-09-05 13:38:56.609000,label6,label144,label7,label38,label47,label65,,,,,,,,,,,
item1372,type3,user685,2021-09-11 09:00:10.419000,label7,label148,label6,label19,label47,label38,,,,,,,,,,,
item4118,type1,user685,2021-09-15 14:06:35.025000,label6,label27,label12,label18,label5,label4,label9,,,,,,,,,,
item1491,type1,user685,2021-09-16 18:41:14.208000,label6,,,,,,,,,,,,,,,,
item2927,type3,user685,2021-09-04 17:08:10.267000,label6,label9,label4,label12,label71,label27,label101,label5,label33,,,,,,,,
item4863,type1,user685,2021-09-15 14:05:58.739000,label9,label62,label12,label27,label6,label5,label4,,,,,,,,,,
item3187,type3,user685,2021-09-15 17:58:57.667000,label9,label4,label5,label6,label27,label12,,,,,,,,,,,
item4865,type1,user685,2021-09-15 17:59:26.828000,label12,label9,label4,label5,label6,label27,,,,,,,,,,,
item504,type0,user686,2021-08-18 08:14:28.515000,label6,label18,,,,,,,,,,,,,,,
item1143,type0,user686,2021-09-02 10:29:17.740000,label4,label6,label27,label12,label9,label5,,,,,,,,,,,
item556,type0,user686,2021-08-18 07:20:27.612000,label9,label12,label93,label5,label6,label27,label48,label4,,,,,,,,,
item2208,type0,user686,2021-08-12 09:08:29.450000,label18,label44,label24,label239,label30,,,,,,,,,,,,
item3769,type0,user686,2021-08-21 11:19:42.636000,label56,label42,label26,label125,label23,label18,,,,,,,,,,,
item288,type2,user686,2021-08-26 23:42:41.822000,label69,label12,label27,label6,label5,label4,label9,,,,,,,,,,
item539,type0,user689,2021-08-18 09:16:05.926000,label99,label69,label6,label5,label4,label9,label49,,,,,,,,,,
item158,type2,user689,2021-08-18 11:17:03.112000,label4,label5,label6,label33,label58,label69,label70,label9,,,,,,,,,
item375,type0,user689,2021-08-26 05:07:31.861000,label26,label79,label69,label6,label125,label107,,,,,,,,,,,
item138,type0,user689,2021-08-28 04:44:07.608000,label6,label38,label7,label4,label47,,,,,,,,,,,,
item1066,type1,user689,2021-08-30 16:37:31.713000,label12,label14,label17,label27,label5,label4,label9,label82,label6,,,,,,,,
item1067,type1,user689,2021-08-30 16:38:57.095000,label69,label77,label6,label186,label47,label7,label38,,,,,,,,,,
item1223,type1,user689,2021-09-04 00:55:25.849000,label96,label9,label4,label102,label6,label17,,,,,,,,,,,
item1225,type1,user689,2021-09-04 01:08:45.216000,label65,label169,label6,label47,label7,label38,,,,,,,,,,,
item1232,type1,user689,2021-09-04 13:20:01.029000,label5,label35,label6,label12,label27,label4,label233,label9,,,,,,,,,
item1233,type1,user689,2021-09-04 13:29:01.494000,label57,label6,label5,label4,label9,label12,label16,label27,,,,,,,,,
item773,type0,user689,2021-09-04 13:35:53.119000,label12,label6,label9,label4,label5,label27,,,,,,,,,,,
item1425,type1,user689,2021-09-13 04:44:20.825000,label47,label7,label38,label4,label6,,,,,,,,,,,,
item1395,type1,user689,2021-09-13 04:59:34.142000,label69,label47,label6,label7,label38,,,,,,,,,,,,
